Id,Series Name,Series Category,Model,Start Year ,End Year,Description,Photo,Label
59,964,964,"911 Carrera 4 Targa, 911 Carrera 4 Cabriolet",1990,1993,"Features:
Front and rear aprons made of deformable plastic // Rear lid with integrated, automatically extending rear spoiler // Tail-light panel with red-reflective Porsche logo // Red rear direction indicators // Exterior mirrors in exterior colour, electrically adjustable; in Cup design as of MY 1992
Targa: Targa roll-over bar in black // Rear window made of safety glass // Soft top
Cabriolet: Fabric hood with plastic rear window, fully automatic",/images/Id_59.jpg,Classics by Series
60,964,964,"911 Carrera 2, 911 Carrera 2 Targa, 911 Carrera 2 Cabriolet",1990,1993,"Features:
Front and rear aprons made of deformable plastic // Rear lid with integrated, automatically extending rear spoiler // Tail-light panel with red-reflective Porsche logo and integrated rear fog lights // Red rear direction indicators // Exterior mirrors in exterior colour, electrically adjustable; in Cup design as of MY 1992
Targa: Targa roll-over bar in black // Rear window made of safety glass // Soft top
Cabriolet: Fabric hood with plastic rear window, fully automatic Turbo look (Cabriolet only, as of MY 1992): Body, chassis, including brake system and wheels from the 911 Turbo 3.3",/images/Id_60.jpg,Classics by Series
61,964,964 Turbo,911 Turbo 3.3,1991,1992,"Features:
Front and rear aprons made of deformable plastic // Rear lid with fixed, high rear spoiler with raised black PU border // Anodised black ""turbo"" logo // Tail-light panel with red-reflective Porsche logo and integrated rear fog lights // Flared wheel arches // Red rear direction indicators // Exterior mirrors in Cup design // Brake callipers painted black // Exhaust system with two side tailpipes",/images/Id_61.jpg,Classics by Series
62,964,964 Turbo,911 Turbo 3.6,1993,1993,"Features:
Front and rear aprons made of deformable plastic // Rear lid with fixed, high rear spoiler with raised black PU border // Chrome-plated ""turbo 3.6"" logo // Tail-light panel with red-reflective Porsche logo // Flared wheel arches // Red rear direction indicators // Exterior mirrors in Cup design // Brake callipers painted red // Exhaust system with two side tailpipes",/images/Id_62.jpg,Classics by Series
63,996,911 Carrera,"911 Carrera Coupe, Cabriolet",1998,2005,"Features:
Deformable front and rear plastic fascias // Rear cover with automatically extending rear spoiler
Coupe: Solid welded steel roof
Cabriolet: Fully electric fabric roof with flexible plastic rear window // Opens in 20 seconds when the vehicle is stationary // Two small rear side windows // Rollover bar // Aluminum hardtop with electrically heated rear window
From model year 2000: Automatic air conditioning systems as standard in all 911 Carrera models
From model year 2002: Front headlights rounded at the bottom (same as 911 Turbo) // New 3.6-liter engine // Improved torque curve
From model year 2003: Performance enhancement",/images/Id_63.jpg,Classics by Series
64,996,911 Carrera,911 Targa,2002,2005,"Features:
Front headlights rounded at the bottom // Redesigned front section // Glass roof consisting of three green-tinted glass elements // Folding rear window // 320-PS, 3.6-liter naturally aspirated engine // Six-speed manual transmission // Five-speed Tiptronic S",/images/Id_64.jpg,Classics by Series
65,996,911 Carrera,"911 Carrera Coupe ""911 40th Anniversary Edition""",2004,2004,"Features:
Limited to 1,963 units // Bodyshell painted in GT Silver Metallic // 18-inch Carrera wheels // Front section with enlarged cooling air openings // Side ventilation grilles painted in the vehicle color // Sill covers on the sides // Rear cover with ""911"" logo made of aluminum // Two polished tailpipes // Bi-Xenon headlights // Leather case in size M and L, key pouch and wallet included // Leather interior featuring dark grey natural leather // Acceleration from 0 to 60 mph (0 to 100 km/h) in 4.9 seconds // Maximum speed of 180 mph (290 km/h)",/images/Id_65.jpg,Classics by Series
66,996,911 Carrera 4,"911 Carrera 4 Coupe, Cabriolet",1999,2005,"Features:
Permanent all-wheel drive // Front and side indicators in White // White-grey rear indicators // 17-inch wheels // Titanium-colored ""Carrera 4"" logo at the rear",/images/Id_66.jpg,Classics by Series
67,996,911 Carrera 4,911 Carrera 4 Coupe - Millenium,2000,2000,"Features:
Limited to 911 units // Special color: Violet Chroma Flair // Sport chassis lowered by 10 mm // 18-inch monobloc alloy wheels // ""911"" logo with high-gloss finish on the rear cover // Rear window wiper // Sliding roof // Exhaust screens made of chrome-plated stainless steel // Windshield with green band // Litronic headlight with headlight washer system // Interior made of brown natural leather and dark maple wood",/images/Id_67.jpg,Classics by Series
68,996,911 Carrera 4,"911 Carrera 4S Coupe, 911 Carrera 4S Cabriolet",2002,2005,"Features:
Front headlights rounded at the bottom // Redesigned front section // Body width similar to the 911 Turbo // Wider rear fenders // Rear cover with extending rear spoiler // 320-PS, 3.6-liter naturally aspirated engine // All-wheel drive // Six-speed manual transmission // On request: five-speed Tiptronic 
Also available as a Cabriolet from model year 2003 onwards:
Turbo-style wide bodyshell with features of the Carrera 4S Coupe // Windshield with green band // Brake calipers painted Red // Acceleration from 0 to 60 mph (0 to 100 km/h) in 5.3 seconds // Maximum speed of 174 mph (280 km/h) // Electrically operated convertible top; functional even while driving up to a speed of 31 mph (50 km/h)",/images/Id_68.jpg,Classics by Series
69,996,911 Turbo,911 Turbo Coupe,2001,2005,"Features:
Three large air intakes covered with black grilles // Bi-Xenon headlights rounded at the bottom // Side skirts that run into widened rear fenders // Three horizontal air vents on the sides of the rear section // Spoiler tear-off edge integrated into the rear lid // Automatic extension of a wing element at 75 mph (120 km/h) // Brake system with four-piston aluminum monobloc fixed calipers painted Red // All-wheel drive and six-speed manual transmission as standard // On request: five-speed Tiptronic S // Acceleration with manual transmission from 0 to 60 mph (0 to 100 km/h) in 4.2 seconds and a maximum speed of 190 mph (305 km/h) // Acceleration with Tiptronic S from 0 to 60 mph (0 to 100 km/h) in 4.9 seconds and a maximum speed of 185 mph (298 km/h)
From model year 2002: with performance enhancement",/images/Id_69.jpg,Classics by Series
70,996,911 Turbo,911 Turbo Cabriolet,2004,2005,"Features:
Bodyshell, technology and equipment based on the 911 Turbo // Fabric roof with heated glass rear window // Series engine: 420 PS with manual transmission; acceleration from 0 to 60 mph (0 to 100 km/h) in 4.3 seconds or in 4.9 seconds with Tiptronic S // Exclusive version: 450 PS // Six-speed manual transmission or five-speed Tiptronic S // Maximum speed: 190 mph (305 km/h) closed, 180 mph (290 km/h) open",/images/Id_70.jpg,Classics by Series
71,996,911 Turbo,"911 Turbo S Coupe, Cabriolet",2005,2005,"Features:
Turbo S logo on the rear lid // 18-inch Turbo wheels painted in GT Silver Metallic // Wheel hub cover with Porsche Crest // Performance-enhanced engine: 450 PS // Available in the special color Dark Olive Metallic // Brake calipers painted in Yellow // Interior: aluminum-colored dials // Turbo S logos on the tachometer, center console and the door-sill guards // Acceleration: from 0 to 60 mph (0 to 100 km/h) in 4.2 seconds (Coupe with manual transmission) // Acceleration: from 0 to 60 mph (0 to 100 km/h) in 4.3 seconds (Cabriolet with manual transmission) // Maximum speed: 191 mph (307 km/h)",/images/Id_71.jpg,Classics by Series
72,996,911 GT2,"911 GT2 Coupe, 911 GT2 Clubsport Coupe",2001,2002,"Features:
Modified front section: three modified air intakes and additional air vents // Enlarged front spoiler lip // Rounded Bi-Xenon headlights // Side skirts that run into widened rear fenders // Air intakes in the front side walls // Rear lid with large, fixed rear wing with manually adjustable wing profile // Twin-turbo engine with 10% more power compared to the 911 Turbo // Rear-wheel drive and six-speed manual transmission with limited-slip differential
911 GT2 Clubsport Package: for use in motorsport
Features:
Modified features for use in motorsport such as the seat belt, rollover bar and fire extinguisher // Acceleration from 0 to 60 mph (0 to 100 km/h) in 4.1 seconds // Maximum speed: 196 mph (315 km/h)",/images/Id_72.jpg,Classics by Series
73,996,911 GT2,"911 GT2, 911 GT2 Clubsport Coupe",2003,2005,"Features:
Enhanced and more powerful new edition of the 911 GT2 // 18-inch alloy wheels in ten-spoke design // Brake calipers painted in Yellow // Twin-turbo engine with more power // Rear-wheel drive // Six-speed manual transmission with limited-slip differential // Acceleration from 0 to 60 mph (0 to 100 km/h) in 4.0 seconds // Maximum speed: 198 mph (319 km/h)
911 GT2 Clubsport Package: for use in motorsport
Features:
Rear wing made of visible carbon // Exterior mirror with carbon look // Radiator exhaust frame in the front section with carbon look // Roll cage // Shell seats with flame-retardant upholstery // Fire extinguisher",/images/Id_73.jpg,Classics by Series
74,996,911 GT3,"911 GT3 Coupe, 911 GT3 Clubsport Coupe",1999,2001,"Features:
Front section with spoiler lip // Rear cover made of plastic with tear-off edge and fixed rear spoiler // 18-inch alloy wheels in ten-spoke design
911 GT3 Clubsport Package: for use in motorsport
Features:
Six-speed manual transmission // Roll cage // Shell seats with flame-retardant upholstery // Three-point red seat belt // Six-point seat belt for the driver's side (included) // Side airbags not fitted // Battery main switch // Fire extinguisher (included)",/images/Id_74.jpg,Classics by Series
75,996,911 GT3,"911 GT3 Coupe, 911 GT3 Clubsport Coupe",2003,2005,"Features:
Enhanced and more powerful new edition // Modified front and rear sections // Headlights in a new design // Re-designed fixed rear wing // Brake calipers painted in Red // 18-inch alloy wheels in ten-spoke design // Six-speed manual transmission with dual mass flywheel and limited-slip differential // Improved brake system // Acceleration from 0 to 60 mph (0 to 100 km/h) in 4.5 seconds
911 GT3 Clubsport Package: for use in motorsport
Features:
Roll cage // Shell seats with flame-retardant upholstery // Three-point seat belt in Red // Six-point seat belt for the driver's side in Red (included) // Fire extinguisher (included) // Preparation for the battery main switch",/images/Id_75.jpg,Classics by Series
76,996,911 GT3,911 GT3 RS Coupe,2004,2004,"Features:
Bodyshell in Carrera White // Option to choose red or blue ""911 GT3 RS"" decal logo on the vehicle flanks and at the rear // Red or blue wheel centers // Rear lid with tear-off edge and dust collector // Fixed rear wing made of visible carbon // Exterior mirror with carbon look // Shell seats with flame-retardant upholstery // Three-point seat belts in Red or Blue // Six-point belt for the driver's side (included) // Roll cage // Fire extinguisher (included) // 381-PS naturally aspirated engine, six-speed manual transmission and the same brakes as the standard 911 GT3 // Acceleration: from 0 to 60 mph (0 to 100 km/h) in 4.4 seconds, from 0 to 120 mph (0 to 200 km/h) in 14 seconds // Maximum speed: 190 mph (306 km/h)",/images/Id_76.jpg,Classics by Series
77,980,980,Carrera GT,2003,2007,,,Classics by Series
78,997,911 Carrera,"911 Carrera Coupe, 911 Carrera Cabriolet",2005,2008,"Inspired by design elements of classic Porsche cars (round head-lights, additional lights in the front end) // Stronger shaping with accentuated fenders make a particularly powerful and athletic impression // Bumper elements behind the shaped plastic parts at the front and rear as well as an aluminum luggage compartment lid // Exterior mirrors mounted in the window triangle trim of the A-pillar instead of on the door // Large, oval tailpipes and silver-colored logo // 3.6-liter naturally aspirated engine with sequential injection and 239 kW (325 PS) // PASM suspension for an additional charge // Cabriolet weighs only 7 kilograms more than the Coupé // Extendable, aerodynamically optimized rear spoiler // PCM with 5.8-inch screen",/images/Id_78.jpg,Classics by Series
79,997,911 Carrera,"911 Carrera S Coupe, 911 Carrera S Cabriolet",2004,2008,"Two round twin tailpipes and titanium-colored type designation // New high-performance engine with 3.8-liter displacement // 261 kW (355 PS) // Self-adjusting clutch // PASM chassis standard on Carrera S // 3.8-liter Carrera S versions: revised braking system // Front and rear axle: 4-piston monobloc aluminum fixed calipers painted in Red // Internally ventilated, perforated 330 mm brake discs // Frames of the air vents, decorative trims on dashboards and gearshift levers and shift pattern in the shift knob in an aluminum look // Aluminum-colored or optionally Black dials (no extra cost) // Sport steering wheel with round baffle plate and recessed grips",/images/Id_79.jpg,Classics by Series
80,997,911 Carrera,"911 Carrera Coupe, 911 Carrera Cabriolet",2009,2012,"Newly designed engines with direct fuel injection: less weight and more power while reducing fuel consumption // Porsche Doppelkupplung (PDK) replaces Tiptronic S // Larger external air intakes on the front end // Above the front side air intakes is an additional light unit with new LED daytime running lights, position light and turn signals // PASM chassis at an extra cost // Optional dynamic Xenon cornering light used for the first time // New shape for the adjustable and heated double-arm exterior mirrors // New shape for multifunction LED tail lights // 18-inch Carrera IV wheels with five V-shaped double spokes (3.6-liter engine) // Black panels on the underside of the new rear apron",/images/Id_80.jpg,Classics by Series
81,997,911 Carrera,"911 Carrera S Coupe, 911 Carrera S Cabriolet",2009,2011,"Two oval single-tube tailpipes (911 Carrera S Coupe); round twin tailpipes (911 Carrera S Cabriolet) // Titanium-colored model lettering on the Carrera S, Silver-colored on the Carrera // Engine with direct fuel injection and 283 kW (385 PS) // PASM chassis with active dampers as standard // 19-inch Carrera S Il wheels manufactured using flow-forming technology // Sport steering wheel // Porsche Doppelkupplung (PDK) available // Interior parts painted in aluminum look",/images/Id_81.jpg,Classics by Series
82,997,911 Carrera,"911 Carrera GTS Coupe, 911 Carrera GTS Cabriolet",2011,2011,"Closes the performance gap between the S models and the GT3 in terms of PS with the same fuel consumption // 300 kW (408 PS) // Additional front spoiler lip painted Black as a typical mo-torsport feature // Modified cooling air intakes in the front apron // Modified side skirt trim in Black: together with the front spoiler lip and the panels of the lower rear apron, creates a low visual focal point for the bodyshell // 19-inch RS Spyder wheels as standard",/images/Id_82.jpg,Classics by Series
83,997,911 Carrera,911 Sport Classic,2010,2010,Limited edition of 250 units // Ducktail spoiler as a homage to the 1973 Carrera RS 2.7 // Newly developed double-dome roof // Braided leather upholstery in the interior // 300 kW (408 PS) // 19-inch Sport Classic rims in Fuchs rim design // Black- framed headlights,/images/Id_83.jpg,Classics by Series
84,997,911 Carrera,911 Speedster,2011,2011,Limited to 356 units // Homage to the 356 Speedster (1954) // Shortened windshield frame and Speedster convertible top compartment lid // Black-framed headlights // 300 kW (408 PS) // 19-inch Sport Classic rims with a visual reference to the Fuchs rim // Adaptive sports seats // Sport Chrono Package Plus as standard,/images/Id_84.jpg,Classics by Series
85,997,911 Carrera,911 Black Edition,2011,2011,"Available as a Coupé and as a Cabriolet // Limited to 1,911 units // Only available in Plain Black or Basalt Black Metallic // Door sills made of stainless steel with Black Edition logo // Badge with limited-edition number on the glove compartment // Optional extras such as 19-inch Turbo I| wheels in two-tone design, cruise control, SportDesign steering wheel as standard",/images/Id_85.jpg,Classics by Series
86,997,911 Carrera 4,"911 Carrera 4 Coupe, 911 Carrera 4 Cabriolet",2005,2012,"Permanent all-wheel drive // Black brake calipers, optional:
Porsche ceramic brakes (Yellow fixed brake calipers) // 6-speed manual transmission or optional Tiptronic S // PCM with 5.8-inch screen // Porsche Active Suspension Management (PASM) avallable as an option",/images/Id_86.jpg,Classics by Series
87,997,911 Carrera 4,"911 Carrera 4S Coupe, 911 Carrera 4S Cabriolet",2006,2008,"Permanent all-wheel drive // Red brake calipers, internally venti-lated, perforated 330-mm brake discs // Round 4-pipe exhaust silencers // Porsche Active Suspension Management (PASM) as standard // Frames of the air vents, decorative trims on dashboards and gearshift lever and shift pattern on the gearshift knob in aluminum look // Aluminum-colored dials or available in Black (no extra cost) // Sports steering wheel with round baffle plate and recessed grips as standard, optional multifunction steering wheel",/images/Id_87.jpg,Classics by Series
88,997,911 Carrera 4,911 Targa 4,2006,2008,"Exclusively with permanent all-wheel drive // Electric Targa glass roof with ultraviolet filter, 1.9 kg lighter than the 996 // Tapered rear side windows // Anodized and polished aluminum trim strips from the A-pillar to the rear side windows // 239 kW (325 PS)",/images/Id_88.jpg,Classics by Series
89,997,911 Carrera 4,911 Targa 4S,2006,2008,"Exclusively with permanent all-wheel drive // 261 kW (355 PS) // Red brake calipers, internally ventilated and perforated 330 mm brake discs // PASM chassis with active dampers as standard // Bi-Xenon headlights with dynamic headlight range control // Optionally with Tiptronic S or 6-speed manual transmission // Electric Targa glass roof with ultraviolet filter, 1.9 kg lighter than the 996 // Tapered rear side windows // Anodized and polished aluminum trim strips from the A-pillar to the rear side windows",/images/Id_89.jpg,Classics by Series
90,997,911 Carrera 4,"911 Carrera 4S Coupe, 911 Carrera 4S Cabriolet",2009,2013,"Permanent all-wheel drive // Continuous Red reflector strip between the tail lights (from MY 2008) // Red brake calipers, internally ventilated, perforated 330 mm brake discs // 4-pipe exhaust silencers // Porsche Active Suspension Management (PASM) as standard // Frames of the air vents, decorative trims on dashboards and gearshift lever and shift pattern on the gearshift knob in aluminum look // Aluminum-colored dials or available in Black (no extra cost) // Sports steering wheel with round baffle plate and recessed grips",/images/Id_90.jpg,Classics by Series
91,997,911 Carrera 4,911 Targa 4,2009,2011,"Exclusively with permanent all-wheel drive // New engine generation with direct fuel injection and 254 kW (345 PS) // Electric Targa glass roof with ultraviolet filter, 1.9 kg lighter than on the 996 // Tapered rear side windows // Continuous Red reflector strip between the tail lights (from MY 2008) // Anodized and polished aluminum trim strips from the A-pillar to the rear side windows",/images/Id_91.jpg,Classics by Series
92,997,911 Carrera 4,911 Targa 4S,2009,2013,"Exclusively with permanent all-wheel drive // New generation of engines with direct fuel injection and 283 kW (385 PS) // PASM chassis with active dampers as standard // Red brake calipers, internally ventilated, perforated 330 mm brake discs // Electric Targa glass roof with ultraviolet filter, 1.9 kg lighter than the 996 // Tapered rear side windows",/images/Id_92.jpg,Classics by Series
93,997,911 Carrera 4,"911 Carrera 4 Coupe, 911 Carrera 4 Cabriolet",2009,2011,"Permanent all-wheel drive // Black brake calipers, optional:
Porsche ceramic brakes (Yellow fixed brake calipers) // New en-gines with direct fuel injection // Tiptronic S replaced by Porsche Doppelkupplung (PDK) // Larger external air intakes",/images/Id_93.jpg,Classics by Series
94,997,911 Carrera 4,"911 Carrera 4 GTS Coupe, 911 Carrera 4 GTS Cabriolet",2012,2012,"Permanent all-wheel drive // Continuous Red reflector strip between the tail lights // Black front spoiler lip as typical motor-sport feature // 300 kW (408 PS) from 3.8-liter displacement // Modified cooling air intakes in the front apron // Modified side skirts in Black: together with the front spoiler lip and the panels on the lower rear apron, create a low visual focal point for the bodyshell // 19-inch RS Spyder wheels as standard",/images/Id_94.jpg,Classics by Series
95,997,911 Turbo,"911 Turbo Coupe, 911 Turbo Cabriolet",2006,2009,"Reshaped front section with three cooling air outlets // LED indicators and round side fog lights // Bi-xenon headlights as standard // Hood and doors made of aluminum, doors together weigh 14 kg less than the steel 911 doors // Reshaped side air intakes // Rear fender is 22 mm wider overall than on the 996 Turbo // Rear lid made of carbon fiber-reinforced plastic // Permanent all-wheel drive // Rear spoiler extends by 35 mm from 120 km/h (Cabriolet: 65 mm) and retracts again from 60 km/h // Underbody fully clad for optimal aerodynamics // Manual 6-speed manual transmission or Tiptronic S torque converter automatic transmission (up to MY 2008) // 19-inch forged wheels // Sport Chrono Package Turbo at extra cost // Cabriolet and Coupé have the same top speed, although the Cabriolet is 70 kg heavier",/images/Id_95.jpg,Classics by Series
96,997,911 Turbo,"911 Turbo Coupe, 911 Turbo Cabriolet",2010,2012,"Optional Porsche Doppelkupplung (PDK) allows shifting without any interruption in tractive force and replaces Tiptronic S // Permanent all-wheel drive // Red 4-piston Monobloc aluminum fixed calipers (standard), Porsche Ceramic Composite Brake (PCCB) with Yellow fixed brake calipers as a Sonderwunsch (spe-cial request) (optional) // New engines with direct fuel injection and 20 PS more power from MY 2008 // Turbo rims with central lock // Porsche Communication Management (PCM)",/images/Id_96.jpg,Classics by Series
97,997,911 Turbo,"911 Turbo S Coupe, 911 Turbo S Cabriolet",2011,2012,7-speed Porsche Doppelkupplung (PDK) as standard // РССВ ceramic brakes with Yellow brake calipers as standard // 390 kW (530 PS) and a top speed of 315 km/h // Sport Chrono Package Turbo as standard,/images/Id_97.jpg,Classics by Series
98,997,911 Turbo,911 Turbo S Edition 918 Spyder,2011,2011,"Available as a Coupé and Cabriolet // Limited-edition series of 918 units for buyers of a 918 Spyder // Interior and exterior trim elements in Acid Green // Brake calipers in Acid Green // Carbon elements // ""S"" in the Turbo S logo in Acid Green",/images/Id_98.jpg,Classics by Series
99,997,911 GT2,911 GT2,2008,2009,"50 PS more power compared to 911 Turbo // Reduced equipment in order to save weight: no rear seats, no all-wheel drive, less insulation // Only available with 6-speed manual transmission // Bi-xenon headlights as standard // Standard PCCB ceramic brake system // Rear silencer and titanium tailpipes // Lightweight sports bucket seats // Fog lights omitted in favor of cooling air intakes with horizontal vents // Additional air outlet in front of the hood // Wide, Black spoiler lip // Aluminum luggage compartment lid and doors // Side air intakes with strut // Optional Clubsport Package // Direct fuel injection",/images/Id_99.jpg,Classics by Series
100,997,911 GT2,911 GT2 RS,2011,2012,"RS version of the 911 GT2 limited to 500 units // Unloaded weight further reduced to 1,370 kg through the use of CFRP plastics, plastic rear window, single-mass flywheel etc. // 456 kW (620 PS), i.e. 90 PS more power compared to the 911 GT2 // PASM sports suspension and PSM stability management as standard // Side air intakes without struts // Roll cage as standard // Only available in Guards Red, Carrara White, GT Silver or Black with Silver or Gold rims",/images/Id_100.jpg,Classics by Series
101,997,911 GT3,911 GT3 RS,2007,2009,"Based on the normal GT3 but with more motorsport details // Lighter equipment, 20 kg lighter than the GT3 // 6-speed manual transmission // Differentiation from the GT3: wide and narrow additional opening in the Black front spoiler lip // GT3 RS decor in contrasting color // 44 mm wider bodyshell at the rear, wider track // 19-inch GT3 wheels with 5-hole rims // Carbon rear wing and several bodyshell components made of carbon fiber // Plastic rear window // Lightweight bucket seats as in the Carrera GT // Clubsport Package as standard: roll cage, fire extinguisher, main battery switch and six-point seat belts // Yellow center-marking position on the steering wheel // RS logo on the door sill trims and floor mats",/images/Id_101.jpg,Classics by Series
102,997,911 GT3,911 GT3,2006,2008,Distinctive front end with five air intakes and a Black spoiler lip with small side air intakes // Two-stage double rear wing // Aluminum hood visually extended by Black air outlet opening // Heated rear window made of thin glass // Black GT3 logo // Two central round exhaust tailpipes // High-performance engine delivering 305 kW (415 PS) // 6-speed manual transmission adapted to the extended speed range of the GT3 engine through shorter gradations // Specially developed sports tires (lightweight aluminum wheels) with wheel hub covers featuring the GT3 emblem // Clubsport Package as standard // Interior fittings adopted from the 911 Carrera / additional use of Alcantara // Sports seats installed ex works // 0-100 km/h in 4.3 seconds // Top speed: 310 km/h,/images/Id_102.jpg,Classics by Series
103,997,911 GT3,911 GT3 RS,2010,2011,"Power output increased from 415 PS to 450 PS // GT3 RS decor in contrasting color // 44 mm wider bodyshell in the rear area, wider track // 19-inch GT3 wheels with central lock and RS logo // 6-speed manual transmission",/images/Id_103.jpg,Classics by Series
104,997,911 GT3,911 GT3,2009,2012,"Displacement increased from 3,600 to 3,797 ccm // Intake manifold instead of direct injection as in the other models // Single-stage rear wing instead of two-stage // Wheels with central lock system // Optional: dynamic engine mount PADM (Porsche Active Drivetrain Mount) prevents transmission of vibrations to the bodyshell // 6-speed manual transmission",/images/Id_104.jpg,Classics by Series
105,997,911 GT3,911 GT3 RS 4.0,2012,2012,"Special series limited to 600 units // 368 kW (500 PS) and displacement of almost 4 liters, making it the largest engine installed in a 911 GT3 to date // 6-speed manual transmission // 10 kg lighter than the GT3 RS // Flics (air guide vanes) on the side of the front apron to reduce lift on the front axle at high speeds // Rims painted in body color",/images/Id_105.jpg,Classics by Series
106,993,993,"911 Carerra, 911 Carerra Cabriolet",1994,1995,"Features:
Front and rear aprons made of deformable plastic // Rear lid with integrated, automatically extending rear spoiler // Anodised black ""Carrera"" logo // Tail-light panel with red-reflective Porsche logo // Orange front and rear direction indicators // Exterior mirrors in Cup design // Brake callipers painted black // Exhaust system with two oval side tailpipes
Cabriolet: Fabric hood with plastic rear window, fully automatic",/images/Id_106.jpg,Classics by Series
107,993,993,"911 Carerra 4, 911 Carerra 4 Cabriolet",1995,1995,"Features:
Front and rear aprons made of deformable plastic // Rear lid with integrated, automatically extending rear spoiler // Silver-coloured ""Carrera 4"" logo // Tail-light panel with red-reflective Porsche logo // White direction indicators at front, red at rear // Exterior mirrors in Cup design // Brake callipers painted silver // Exhaust system with two oval side tailpipes
Cabriolet: Fabric hood with plastic rear window, fully automatic",/images/Id_107.jpg,Classics by Series
108,993,993,"911 Carerra, 911 Targa, 911 Carerra Cabriolet",1996,1998,"Features:
Front and rear aprons made of deformable plastic // Rear lid with integrated, automatically extending rear spoiler // Anodised black ""Carrera"" logo // Tail-light panel with red-reflective Porsche logo // Orange front and rear direction indicators // Exterior mirrors in Cup design // Brake callipers painted black // Exhaust system with two slightly squared-off side tailpipes
Cabriolet: Fabric hood with plastic rear window, fully automatic
Targa: Targa roof made of tinted laminated glass, electrically adjustable",/images/Id_108.jpg,Classics by Series
109,993,993,911 Carrera 4S,1996,1998,"Features:
Front and rear aprons made of deformable plastic // Body and front apron from the 911 Turbo // Rear lid with integrated, automatically extending rear spoiler // Silver-coloured ""Carrera 4"" logo, titanium-coloured ""S"" // Tail-light panel with red-reflective Porsche logo // White direction indicators at front, red at rear // Exterior mirrors in Cup design // Brake callipers painted red (brake system from the 911 Turbo) // Exhaust system with two oval side tailpipes",/images/Id_109.jpg,Classics by Series
110,993,993,911 Carrera S,1997,1998,"Features
Front and rear aprons made of deformable plastic // Body and front apron from the 911 Turbo // Rear lid with integrated, automatically extending rear spoiler with two-piece air intake grille in exterior colour // Anodised black ""Carrera"" logo, titanium-coloured ""S"" // Tail-light panel with red-reflective Porsche logo // Orange front and rear direction indicators // Exterior mirrors in Cup design // Brake callipers painted black // Exhaust system with two slightly squared-off side tailpipes",/images/Id_110.jpg,Classics by Series
111,993,993 Turbo,911 Turbo,1995,1998,"Features
Front and rear aprons made of deformable plastic // Front apron with 3 air intakes // Rear lid with integrated rear spoiler, completely in exterior colour // Silver-coloured ""turbo"" logo // Taillight panel with red-reflective Porsche logo // White direction indicators at front, red at rear // Exterior mirrors in Cup design // Brake callipers painted red // Exhaust system with two oval side tailpipes",/images/Id_111.jpg,Classics by Series
112,912,912,912 1.6,1965,1969,"Features:
Bumpers with chrome-plated bumper guards; bumper guards with rubber pads as of MY 1967 // Rear lid with chrome-plated air grille // Chrome-plated horn grille // Narrow sill trims; wide as of MY 1967 // Round, chrome-plated exterior mirrors // Silver-coloured Porsche logo // Silver-coloured 912 emblem, slanted; straight and centrally mounted as of MY 1966 // Windscreen wipers lie to the right; to the left as of MY 1968",/images/Id_112.jpg,Classics by Series
113,912,912,912 1.6 Targa,1967,1969,"Features:
Bumpers featuring chrome-plated bumper guards with rubber pads // Rear lid with chrome-plated air grille // Chrome-plated horn grille // Wide sill trims // Round, chrome-plated exterior mirrors // Silver-coloured Porsche logo // Silver-coloured 912 emblem, straight and centrally mounted // Windscreen wipers lie to the right; to the left as of MY 1968 // Targa roll-over bar made of brushed Nirosta steel // Soft top // Plastic, foldable rear window",/images/Id_113.jpg,Classics by Series
114,912,912 E,912 E,1976,1976,"Features:
Bumpers with black bellows // Chrome-plated exterior mirrors // Chrome-plated window frames // Chrome-plated door handles // Chrome-plated headlamp rings // Tail-light panel with black Porsche logo",/images/Id_114.jpg,Classics by Series
115,914,914,914 1.7,1970,1973,"Features:
Pop-up headlights // Removable roof made of glass fiber-rein-forced plastic (GFRP) // Chrome-plated bumpers (matt black as of model year 1973) with recessed round auxiliary headlights // Gold-colored rear logo (anodized black as of model year 1973) // Wheels secured with 4 wheel nuts",/images/Id_115.jpg,Classics by Series
116,914,914,914 2.0,1973,1976,"Features:
Pop-up headlights // Removable roof made of glass fiber-rein-forced plastic (GFRP) // Matt black bumpers with recessed round auxiliary headlights; black safety bumpers with recessed rectangular auxiliary headlights as of model year 1975 // Anodized black rear logo // Wheels secured with 4 wheel nuts",/images/Id_116.jpg,Classics by Series
117,914,914,914 1.8,1974,1976,"Features:
Pop-up headlights // Removable roof made of glass fiber-rein-forced plastic (GFRP) // Matt black bumpers with recessed round auxiliary headlights; black safety bumpers with recessed rectangular auxiliary headlights as of model year 1975 // Anodized black rear logo // Wheels secured with 4 wheel nuts",/images/Id_117.jpg,Classics by Series
118,914,914/6,914/6,1970,1972,"Features:
Pop-up headlights // Removable roof made of glass fiber-rein-forced plastic (GFRP) // Chrome-plated bumpers with recessed round auxiliary headlights // Gold-colored rear logo // Wheels secured with 5 wheel nuts // Option: Flared wheel arches",/images/Id_118.jpg,Classics by Series
119,924,924,924,1976,1985,"Features:
Pop-up headlights // Glass rear lid; with black PU rear spoiler as of MY 1983 // Bumpers integrated in body shape // Side direction indicators as of MY 1981",/images/Id_119.jpg,Classics by Series
